part_id,part_name,supplier_name,module_group,main_module,module_name,torque_inf,specbook_number,specbook_filename,specbook_file_id
BIW30008183,LONGIT_FRONT_OTR_RR_LWR_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008862,BATTERY_MTG_PLATE_MIDDLE,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009002,RR_SPRING_HOLDER_SUPPORT_MTG_INR_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008942,REAR_EDS_ BRACKET,,BODY_IN_WHITE,UNDER_BODY_PAINTED,BRACKETS,,,,
BIW30008501,CCS_CABLE_BRACKET_2,,BODY_IN_WHITE,UNDER_BODY_PAINTED,BRACKETS,,,,
BIW30240165,LATCH_MTG_BRKT_TAILGATE,,DOORS_AND_CLOSURES,LIFTGATE,LATCH REINF ASSY,,,,
BIW30008644,WSS_MTG_BRACKET_REAR_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008961,WSS_MTG_BRACKET,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30004446,BRKT_HOOD_LATCH_SUPPORT_RH,,BODY_IN_WHITE,UPPER_BODY,FEM,,,,
BIW30004445,BRKT_HOOD_LATCH_SUPPORT_LH,,BODY_IN_WHITE,UPPER_BODY,FEM,,,,
BIW30008828,TUNNEL_REINF_REAR_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30008946,TUNNEL_REINF_REAR_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30008945,A_PILLAR_LWR_TRIM_MTG_BRKT_2_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008869,A_PILLAR_LWR_TRIM_MTG_BRKT_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30008904,FRONT_LONGIT_EXTN_INNER_EXT_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008787,FRONT_LONGIT_EXTN_INNER_EXT_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008645,WSS_MTG_BRACKET_REAR_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
STD99000181,WELD_NUT_M6,FACIL EUROPE BVBA,,,,,VFDSXVCHS4166,VFDSXVCHS4166_CMS_FRONT_LOWER_ASSY_COATING_V01.txt,43
BIW30009514,HEEL_BOARD_SIDE_EXTN_RR_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009513,HEEL_BOARD_SIDE_EXTN_RR_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008806,FIRST_SEAT_ROW_BRKT_ADDITION_RR,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30008780,HV_CABLE_MTG_REINF_MIDDLE,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30009279,SHOTGUN_INR_BAFFLE_FRT_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30009462,CTR_TUNNEL_PNL_TOP_FRONT,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30009445,FENDER_SUPPORT_MTG_BRKT_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30009446,FENDER_SUPPORT_MTG_BRKT_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30009448,FEM_MTG_BRACKET_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30009447,FEM_MTG_BRACKET_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30006095,FENDER_MTG_FRT_RH,,BODY_IN_WHITE,UPPER_BODY,FENDER,,,,
BIW30005101,FENDER_MTG_FRT_LH,,BODY_IN_WHITE,UPPER_BODY,FENDER,,,,
BIW30009451,BRKT_AIR_GUIDE_FIXING,,BODY_IN_WHITE,UPPER_BODY,FEM,,,,
BIW30004440,BRKT_REINF_HOOD_LATCH_MTG,,BODY_IN_WHITE,UPPER_BODY,FEM,,,,
BIW30008899,GUSSET_FRT_CRASH_CAN_LH,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BIW30008900,GUSSET_FRT_CRASH_CAN_RH,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BLN30001436,BLANK_CR300LA_GI50/50_80_565_1090,,,,,,,,
BIW30008940,PANEL_TUNNEL_FRONT_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008121,PANEL_TUNNEL_FRONT_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30004207,BRKT_FR_WIPER_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008816,ENGINE_MTG_REINF_BKT_FRT_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BLN30001466,BLANK_DC01/DX51D+Z_GI50/50_70_885_236,,,,,,,,
BIW30008569,REAR_FLOOR_SKIN_EXTN_2,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30005231,HEATER_SUPPORT_MEMBER_BRACKET,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30008266,CROSS_MEMBER_PDU_MTG_UPR,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30009092,RR_SPRING_HOLDER_SUPPORT_MTG_INR_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008172,FIRST_SEAT_ROW_BRKT_ADDITION,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30009501,CRASH_BOX_LWR_LH,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BIW30250181,REINF_WINDOW_FRAME_RR_DR_LH,,DOORS_AND_CLOSURES,DOOR_REAR,REAR DOOR INNER 3H SUB ASSY,,,,
BIW30008460,BRKT_BUSHING_SUBFRAME_MTG_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30250218,BRACKET_B_PLLAR_RR_DR_RH,,DOORS_AND_CLOSURES,DOOR_REAR,REAR DOOR INNER 3TH SUB ASSY RH,,,,
BIW30250217,BRACKET_B_PLLAR_RR_DR_LH,,DOORS_AND_CLOSURES,DOOR_REAR,REAR DOOR INNER 3H SUB ASSY LH,,,,
BIW30008906,VCU_SUPPORT_BRACKET_CLIP,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008378,AVAS_SPKR_BRACKET,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30008661,CRADDLE_SUPPORT_BRKT_REAR_RH,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30006237,CRADDLE_SUPPORT_BKT_02_REAR_RH,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30005236,CRADDLE_SUPPORT_BKT_02_REAR_LH,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30006234,CRADDLE_SUPPORT_BKT_01_REAR_RH,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30005234,CRADDLE_SUPPORT_BKT_01_REAR_LH,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30009191,BATTERY_STRAP,,BODY_IN_WHITE,UNDER_BODY_PAINTED,PDUC,,,,
BIW30009372,BATTERY_TRAY_MTG_BKT_REAR,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30005239,BATTERY_TRAY_MTG_BKT_FRNT,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30009289,FRONT_CLADDLE_SUPPORT_BKT_UPR_LH,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30008267,CROSS_MEMBER_PDU_MTG_LWR,,BODY_IN_WHITE,UPPER_BODY,PDUC,,,,
BIW30008864,BUSH_BKT_GUSSET_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008863,BUSH_BKT_GUSSET_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009014,2ND_ROW_SEAT_MTG_REINF_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30006056,A _PILLAR_BULK_HEAD_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30005078,A_PILLAR_BULK_HEAD_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30004455,BRACKET_STRUT_MTG,,BODY_IN_WHITE,UPPER_BODY,FEM,,,,
BIW30008336,FRT_LONGIT_EXTN_OTR_SIDE_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008335,FRT_LONGIT_EXTN_OTR_SIDE_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008808,WSS_BRACKET,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008425,HOSE_SUPPORT_BRKT,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008177,ACCELARATION_PEDAL_BKT_FRT,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30008176,RENF_BRKT_JACK_MTG,,BODY_IN_WHITE,UNDER_BODY,SIDE_SILL_INR,,,,
BIW30009510,NUT_PLATE_2ND_ROW_HING_BRKT_MTG_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008426,3ND_ROW_SEAT_REIN_ADDITION,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009087,NUT_PLATE_BATT_FIX_BEV,,BODY_IN_WHITE,UNDER_BODY,SIDE_SILL_INR,,,,
BLN30001493,BLANK_CR420LA_GI50/50_180_910_245,,,,,,,,
BIW30009492,CRASH_BEAM_INR_FRONT,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BLN30001565,BLANK_CR420LA_GI50/50_180_1390_300,,,,,,,,
BIW30009476,CRASH_BEAM_OUTER_FRONT,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BLN30001559,BLANK_DC01/DX51D+Z_GI50/50_70_410_820,,,,,,,,
BIW30009468,PNL_RR_FLR_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009467,PNL_RR_FLR_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008682,REAR_FLOOR_SKIN_EXTN_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008680,REAR_FLOOR_SKIN_EXTN_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BLN30001326,BLANK_CR300LA_GI50/50_150_600_127,,,,,,,,
BIW30004415,REINF_FEM_MTG_BRKT,,BODY_IN_WHITE,UPPER_BODY,FEM,,,,
BIW30240118,TAILGATE_D-PILLAR_REINFORCEMENT_RH,,DOORS_AND_CLOSURES,LIFTGATE,TAILGATE INNER ASSY,,,,
BIW30240117,TAILGATE_D-PILLAR_REINFORCEMENT_LH,,DOORS_AND_CLOSURES,LIFTGATE,TAILGATE INNER ASSY,,,,
BIW30240176,REINF_BRACKET_LATCH_TAILGATE,,DOORS_AND_CLOSURES,LIFTGATE,LATCH REINF ASSY,,,,
BIW30240175,REINF_LATCH_TAILGATE,,DOORS_AND_CLOSURES,LIFTGATE,LATCH REINF ASSY,,,,
BIW30240183,REINF_REAR_WIPER_PNL,,DOORS_AND_CLOSURES,LIFTGATE,REINF REAR WIPER ASSY,,,,
BIW30240156,REINF_HINGE_TAILGATE_RH,,DOORS_AND_CLOSURES,LIFTGATE,REINF HINGE AND BELTLINE FILLER PLATE ASSY RH,,,,
BIW30240155,REINF_HINGE_TAILGATE_LH,,DOORS_AND_CLOSURES,LIFTGATE,REINF HINGE AND BELTLINE FILLER PLATE ASSY LH,,,,
BIW30230134,REINF_HOOD_HINGE_RH,,DOORS_AND_CLOSURES,HOOD_SYSTEM,HOOD,,,,
BIW30230133,REINF_HOOD_HINGE_LH,,DOORS_AND_CLOSURES,HOOD_SYSTEM,HOOD,,,,
BIW30250178,REINF_CHECK_RR_DR_RH,,DOORS_AND_CLOSURES,DOOR_REAR,,,,,
BLN30001443,BLANK_DC01/DX51D+Z_GI50/50_70_350_1270,,,,,,,,
BIW30250116,REINF_RR_OTR_BELT_RH,,DOORS_AND_CLOSURES,DOOR_REAR,REAR DOOR INNER ASSY RH,,,,
BIW30250177,REINF_CHECK_RR_DR_LH,,DOORS_AND_CLOSURES,DOOR_REAR,,,,,
BIW30250115,REINF_RR_OTR_BELT_LH,,DOORS_AND_CLOSURES,DOOR_REAR,REAR DOOR INNER ASSY LH,,,,
BIW30210178,REINF_CHECK_FR_DR_RH,,DOORS_AND_CLOSURES,DOOR_FRONT,,,,,
BIW30210188,REINF_LATCH_FR_DR_RH,,DOORS_AND_CLOSURES,DOOR_FRONT,FRONT DOOR INNER 3RD SUB ASSY RH,,,,
BIW30210196,BRACKET_IMPACT_REAR_FR_DR_RH,,DOORS_AND_CLOSURES,DOOR_FRONT,FRONT DOOR IMPACT BEAM ASSY RH,,,,
BIW30210132,BRACKET_IMPACT_FRONT_FR_DR_RH,,DOORS_AND_CLOSURES,DOOR_FRONT,,,,,
BIW30210118,REINF_FR_OTR_LOW_RH,,DOORS_AND_CLOSURES,DOOR_FRONT,FRONT DOOR INNER ASSY RH,,,,
BIW30210116,REINF_FR_OTR_BELT_RH,,DOORS_AND_CLOSURES,DOOR_FRONT,FRONT DOOR INNER ASSY RH,,,,
BIW30210177,REINF_CHECK_FR_DR_LH,,DOORS_AND_CLOSURES,DOOR_FRONT,,,,,
BIW30210187,REINF_LATCH_FR_DR_LH,,DOORS_AND_CLOSURES,DOOR_FRONT,FR DOOR INNER 3RD SUB ASSY LH,,,,
BIW30210283,NUT_PLATE_DR,,DOORS_AND_CLOSURES,DOOR_FRONT,NUT_PLATE_HINGE_DR,,,,
BIW30210117,REINF_FR_OTR_LOW_LH,,DOORS_AND_CLOSURES,DOOR_FRONT,FRONT DOOR INNER ASSY LH,,,,
BIW30210195,BRACKET_IMPACT_REAR_FR_DR_LH,,DOORS_AND_CLOSURES,DOOR_FRONT,FRONT DOOR IMPACT BEAM ASSY LH,,,,
BIW30210131,BRACKET_IMPACT_FRONT_FR_DR_LH,,DOORS_AND_CLOSURES,DOOR_FRONT,,,,,
BIW30210115,REINF_FR_OTR_BELT_LH,,DOORS_AND_CLOSURES,DOOR_FRONT,FRONT DOOR INNER ASSY LH,,,,
BIW30009430,FEM_MTG_SUPPORT_BAR_LOWER,,BODY_IN_WHITE,UPPER_BODY,FEM,,,,
CHS30019164,SPARE_WHEEL_BRACKET,,VEHICLE_COMPLETE,WHEELS/TIRES,BRACKETS,,,,
BIW30004095,GUSSET_RR_CRASH_CAN_LH,,BODY_IN_WHITE,UNDER_BODY,CMS_REAR,,,,
BIW30008805,REINF_RR_TOWING_SLEEVE,,BODY_IN_WHITE,UNDER_BODY,CMS_REAR,,,,
BIW30004097,GUSSET_RR_CRASH_CAN_RH,,BODY_IN_WHITE,UNDER_BODY,CMS_REAR,,,,
BIW30004017,CRASH_BEAM_OUTER,,BODY_IN_WHITE,UNDER_BODY,CMS_REAR,,,,
BIW30008765,CRASHBOX_MTG_PLATE_RR,,BODY_IN_WHITE,UNDER_BODY,CMS_REAR,,,,
BIW30008804,CRASHBOX_RR_INR,,BODY_IN_WHITE,UNDER_BODY,CMS_REAR,,,,
BIW30004079,CRASH_BEAM_INR,,BODY_IN_WHITE,UNDER_BODY,CMS_REAR,,,,
BIW30008488,REINF_FRT_TOWING_SLEEVE,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BIW30008091,FRT_CRASH_CAN_REINF,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BIW30009499,CRASH_BOX_UPR_LH,,BODY_IN_WHITE,UNDER_BODY,CMS_FRONT,,,,
BIW30009367,PNL_SIDE_SILL_OTR_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30008728,EXTN_SILL_OUTER_RR_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30005128,REINF_HINGE_RR_LWR_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30009539,CTR_PLR_MID_LH,XINGDA,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BLN30001334,BLANK_DC05/DX56/DC56_GI50/50_80_425_585,,,,,,,,
BIW30005120,PNL_MTG_COMBINATION_REAR_LAMP_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30009456,REINF_BRKT,,,,,,,,
BIW30009368,PNL_SIDE_SILL_OTR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30008729,EXTN_SILL_OUTER_RR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30006089,REINF_HINGE_RR_LWR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30009540,CTR_PLR_MID_RH,XINGDA,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30006081,PNL_MTG_COMBINATION_REAR_LAMP_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30005028,FENDER_MTG_BRKT_TOP,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30009455,EXT_FRAME_FR_UPR_OTR_RR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30001062,ROOF BOW RR,,BODY_IN_WHITE,UPPER_BODY,ROOF,,,,
BIW30001053,ROOF_BOW_FRT,,BODY_IN_WHITE,UPPER_BODY,ROOF,,,,
BIW30001060,REAR_HEADER_LOWER,,BODY_IN_WHITE,UPPER_BODY,ROOF,,,,
BLN30000425,BLANK_HC220Y_GI50/50_070_435_480,,,,,,,,
BIW30003087,REINF_RR_PLR_UPR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30003016,REINF_RR_PLR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009196,BKT_PANO_ROOF_MTG_RR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30003119,REAR_SEAT_RETRACTOR_MTG_BKT_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30003112,PNL_GATE_PLR_INR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009578,REINFORCEMENT_D_PILLAR_RH,,,,,,,,
BLN30001659,BLANK_DC01_GI50/50_150_1320_755,,,,,,,,
BIW30003106,PANEL_D_PILLAR_INNER_LOWER_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009532,PNL_FR_PLR_INR_UPR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009061,PNL_CTR_PLR_INR_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30002126,REINF_RR_PLR_LH_UPR,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30002016,REINF_RR_PLR_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_OUTER,,,,
BIW30002155,REAR_SEAT_RETRACTOR_MTG_BKT_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009195,BKT_PANO_ROOF_MTG_RR_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30002147,PNL_GATE_PLR_INR_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009577,REINFORCEMENT_D_PILLAR_LH,,,,,,,,
BIW30002143,PANEL_D_PILLAR_INNER_LOWER_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009316,BRACKET_ROOF_MTG_RH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009315,BRACKET_ROOF_MTG_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009060,PNL_CTR_PLR_INR_LH,,BODY_IN_WHITE,UPPER_BODY,SIDE_FRAME_INNER,,,,
BIW30009347,LIONS_PAW_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008766,REINF_CRUSH_CAN_REAR,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009178,PNL_COWL_BACK,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008981,UPPR_TLGT_DRNG_BFFL_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BLN30001664,BLANK_DC04_GI50/50_150_1425_635,,,,,,,,
BIW30008969,TAILGATE_SILL_INNER_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008938,TAILGATE_STRIKER_MTG_BKT_REINF,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008893,NUT_PLATE_TAIL_GATE_STRIKER,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009239,PNL_SKRT_INR,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008982,UPPR_TLGT_DRNG_BFFL_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009238,TAILGATE_SILL_INNER_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008643,YAW_SENSOR_MTG_BRACKET,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30009522,REAR_FLOOR_HEELBOARD_INNER,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009472,HEEL_BOARD_SIDE_EXTN_FR_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009512,2ND_SEAT_ROW_MTG_NUT_PLATE,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009509,NUT_PLATE_2ND_ROW_HING_BRKT_MTG_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009473,HEEL_BOARD_SIDE_EXTN_FR_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008457,REINF_HEELBOARD,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008466,LONG_MBR_EXTN_RR,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008479,RNFRC_BLD_CUP_FRNT_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30004146,RNFRC_BLD_CUP_RWD,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009505,REAR_LONGIT_FRONT_BAFFLE_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30004240,RR_LONGIT_RR_CHASSIS_MTG_BAFFEL_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009541,REAR_LONGIT_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BLN30001570,BLANK_CR440Y780T- DP_200_1600_715,,,,,,,,
BIW30008396,CMBR_SEAT_MTG_REAR_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008395,CMBR_SEAT_MTG_REAR_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30004656,REAR_LONGITUDINAL_BAFFLE-LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30004161,RR_LONGIT_RR_CHASSIS_MTG_BAFFEL_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008480,RNFRC_BLD_CUP_FRNT_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30004147,RNFRC_BLD_CUP_RWD,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009506,REAR_LONGIT_FRONT_BAFFLE_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009542,REAR_LONGIT_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30004657,REAR_LONGITUDINAL_BAFFLE-RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008799,CMBR_2ND_ROW_SEAT,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009231,SUSPENSION_MOUNTING_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008332,REAR_INNER_WHEEL_HOUSE_RR_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009230,SUSPENSION_MOUNTING_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008331,REAR_INNER_WHEEL_HOUSE_RR_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008964,WHEELHOUSE_INNER_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30008963,WHEELHOUSE_INNER_LH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009348,LIONS_PAW_RH,,BODY_IN_WHITE,UNDER_BODY,REAR_FLOOR,,,,
BIW30009342,FIRST_SEAT_REAR_CROSS_MEMBER,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30009082,FIRST_SEAT_REAR_CROSS_MEM_GUSSET_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30009341,FIRST_SEAT_FRONT_CROSS_MEMBER_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BIW30009083,FIRST_SEAT_REAR_CROSS_MEM_GUSSET_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_FLOOR,,,,
BLN30001640,BLANK_CR330Y590T-DP_GI50/50_180_1300_400,,,,,,,,
BIW30009350,REINF_TUNNEL_RH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
BIW30009349,REINF_TUNNEL_LH,,BODY_IN_WHITE,UNDER_BODY,FRONT_END_SUBSYSTEMS,,,,
INP30000365BRA,DOOR_TRIM_RR_RH_ECO LEATHER_US/CA,,,,,,,,
INP30000365BLA,DOOR_TRIM_RR_RH_ECO LEATHER_US/CA,,,,,,,,
INP30000365BKB,DOOR_TRIM_RR_RH_ECO LEATHER_US/CA,,,,,,,,
INP30000365BGC,DOOR_TRIM_RR_RH_ECO LEATHER_US/CA,,,,,,,,
